year,query,determination_ref,candidate_reason
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8003,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8004,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8006,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8010,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8014,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8019,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8021,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8024,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8055,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8059,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8071,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8074,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8079,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8090,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8096,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8109,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8113,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8119,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8121,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8122,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8123,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8128,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8136,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8137,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8140,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8151,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8186,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8187,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8189,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8201,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8204,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8207,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8214,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8215,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8224,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8233,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8249,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8255,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8260,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8262,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8264,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8280,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8281,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8282,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8284,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8290,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8300,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8304,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8325,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8335,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8354,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8358,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8362,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8365,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8367,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8376,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8377,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8387,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8393,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8402,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8409,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8415,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8421,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8423,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8428,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8431,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8437,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8438,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8448,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8452,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8456,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8457,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8461,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8466,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8468,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8504,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8513,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8525,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8548,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8550,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8556,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8563,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8580,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8583,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8584,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8585,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8586,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8612,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8617,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8618,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8621,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8623,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8651,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8654,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8655,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8656,returned by alternate query but not primary query
2010,unjustifiably dismissed,https://determinations.era.govt.nz/determination/view/8658,returned by alternate query but not primary query
