year,era_citation,pdf_url,legal_outcome,monetary_outcome,paired,disagrees
2010,AA 257/10,https://determinations.era.govt.nz/assets/elawpdf/2010/88ffa275dd/aa-257_10.pdf,employer_win,employer_win,yes,no
2010,CA 180/10,https://determinations.era.govt.nz/assets/elawpdf/2010/898fea2922/ca-180_10.pdf,employee_win,employee_win,yes,no
2010,AA 275/10,https://determinations.era.govt.nz/assets/elawpdf/2010/8b6a9b2edc/aa-275_10.pdf,employee_win,employer_win,yes,yes
2010,AA 61/10,https://determinations.era.govt.nz/assets/elawpdf/2010/8c2be56d58/aa-61_10.pdf,employer_win,employer_win,yes,no
2010,AA 56/10,https://determinations.era.govt.nz/assets/elawpdf/2010/8cd53502b9/aa-56_10.pdf,employee_win,employee_win,yes,no
2010,AA 181/10,https://determinations.era.govt.nz/assets/elawpdf/2010/8d3b0d315e/aa-181_10.pdf,employer_win,employer_win,yes,no
2010,AA 168/10,https://determinations.era.govt.nz/assets/elawpdf/2010/8d69c523f4/aa-168_10.pdf,employee_win,employee_win,yes,no
2010,WA 76/10,https://determinations.era.govt.nz/assets/elawpdf/2010/8e23bd1f06/wa-76_10.pdf,employee_win,employee_win,yes,no
2010,AA 125/10,https://determinations.era.govt.nz/assets/elawpdf/2010/8e76533dc8/aa-125_10.pdf,employee_win,employee_win,yes,no
2010,CA 101/10,https://determinations.era.govt.nz/assets/elawpdf/2010/8e9480a91b/ca-101_10.pdf,employer_win,employee_win,yes,yes
2010,AA 206/10,https://determinations.era.govt.nz/assets/elawpdf/2010/91ed151085/aa-206_10.pdf,employer_win,employer_win,yes,no
2010,CA 238/10,https://determinations.era.govt.nz/assets/elawpdf/2010/9245b6d36a/ca-238_10.pdf,employee_win,employee_win,yes,no
2010,AA 282/10,https://determinations.era.govt.nz/assets/elawpdf/2010/934bc76d16/aa-282_10.pdf,employee_win,employee_win,yes,no
2010,AA 361/10,https://determinations.era.govt.nz/assets/elawpdf/2010/9362165e99/aa-361_10.pdf,employer_win,employee_win,yes,yes
2010,WA 2/10,https://determinations.era.govt.nz/assets/elawpdf/2010/93ee5c3cd2/wa-2_10.pdf,employer_win,employer_win,yes,no
2010,AA 406/10,https://determinations.era.govt.nz/assets/elawpdf/2010/94a4d72757/aa-406_10.pdf,employee_win,employer_win,yes,yes
2010,AA 508/10,https://determinations.era.govt.nz/assets/elawpdf/2010/951a662be4/aa-508_10.pdf,employer_win,employer_win,yes,no
2010,AA 353/10,https://determinations.era.govt.nz/assets/elawpdf/2010/95b61e59a9/aa-353_10.pdf,employer_win,employer_win,yes,no
2010,AA 419/10,https://determinations.era.govt.nz/assets/elawpdf/2010/95b8defb7a/aa-419_10.pdf,employer_win,employer_win,yes,no
2010,WA 157/10,https://determinations.era.govt.nz/assets/elawpdf/2010/964692620c/wa-157_10.pdf,employer_win,employer_win,yes,no
2010,AA 287/10,https://determinations.era.govt.nz/assets/elawpdf/2010/96d97f35d2/aa-287_10.pdf,employer_win,employer_win,yes,no
2010,CA 140/10,https://determinations.era.govt.nz/assets/elawpdf/2010/97903dd4be/ca-140_10.pdf,employer_win,employee_win,yes,yes
2010,AA 464/10,https://determinations.era.govt.nz/assets/elawpdf/2010/97f26937d9/aa-464_10.pdf,employee_win,employee_win,yes,no
2010,AA 155/10,https://determinations.era.govt.nz/assets/elawpdf/2010/9812afd0a1/aa-155_10.pdf,employer_win,employer_win,yes,no
2010,AA 251A/10,https://determinations.era.govt.nz/assets/elawpdf/2010/983d136b1a/aa-251a_10.pdf,employee_win,employee_win,yes,no
2010,WA 124/10,https://determinations.era.govt.nz/assets/elawpdf/2010/9957e06e61/wa-124_10.pdf,employee_win,employee_win,yes,no
2010,AA 13/10,https://determinations.era.govt.nz/assets/elawpdf/2010/9a53c661b7/aa-13_10.pdf,employee_win,employer_win,yes,yes
2010,CA 31/10,https://determinations.era.govt.nz/assets/elawpdf/2010/9c58005796/ca-31_10.pdf,employee_win,employee_win,yes,no
2010,CA 68/10,https://determinations.era.govt.nz/assets/elawpdf/2010/9cb84e9825/ca-68_10.pdf,employee_win,employee_win,yes,no
2010,AA 408/10,https://determinations.era.govt.nz/assets/elawpdf/2010/9d22354c30/aa-408_10.pdf,employer_win,employer_win,yes,no
2010,AA 457/10,https://determinations.era.govt.nz/assets/elawpdf/2010/9dce50c2f8/aa-457_10.pdf,employee_win,employee_win,yes,no
2010,AA 249/10,https://determinations.era.govt.nz/assets/elawpdf/2010/9f95123e96/aa-249_10.pdf,employee_win,employee_win,yes,no
2010,AA 395/10,https://determinations.era.govt.nz/assets/elawpdf/2010/a034dd21fa/aa-395_10.pdf,employee_win,employee_win,yes,no
2010,WA 140/10,https://determinations.era.govt.nz/assets/elawpdf/2010/a0b1d109b1/wa-140_10.pdf,employee_win,employee_win,yes,no
2010,AA 472/10,https://determinations.era.govt.nz/assets/elawpdf/2010/a1bfedcb16/aa-472_10.pdf,employer_win,employer_win,yes,no
2010,CA 145/10,https://determinations.era.govt.nz/assets/elawpdf/2010/a276b0a848/ca-145_10.pdf,employer_win,employer_win,yes,no
2010,AA 137/10,https://determinations.era.govt.nz/assets/elawpdf/2010/a332f538b9/aa-137_10.pdf,employee_win,employee_win,yes,no
2010,WA 123/10,https://determinations.era.govt.nz/assets/elawpdf/2010/a3c002a197/wa-123_10.pdf,employee_win,employee_win,yes,no
2010,AA 152A/10,https://determinations.era.govt.nz/assets/elawpdf/2010/a42040c700/aa-152a_10.pdf,employee_win,employee_win,yes,no
2010,WA 17/10,https://determinations.era.govt.nz/assets/elawpdf/2010/a43c565119/wa-17_10.pdf,employer_win,employer_win,yes,no
2010,AA 359/10,https://determinations.era.govt.nz/assets/elawpdf/2010/a493f18a54/aa-359_10.pdf,employer_win,employer_win,yes,no
2010,AA 503/10,https://determinations.era.govt.nz/assets/elawpdf/2010/a4982e9f34/aa-503_10.pdf,employer_win,employee_win,yes,yes
2010,CA 29/10,https://determinations.era.govt.nz/assets/elawpdf/2010/a543054b4f/ca-29_10.pdf,employee_win,employee_win,yes,no
2010,CA 135/10,https://determinations.era.govt.nz/assets/elawpdf/2010/a60d107a89/ca-135_10.pdf,employee_win,employee_win,yes,no
2010,CA 52/10,https://determinations.era.govt.nz/assets/elawpdf/2010/a649ead323/ca-52_10.pdf,employer_win,employer_win,yes,no
2010,AA 189/10,https://determinations.era.govt.nz/assets/elawpdf/2010/a7ac8901a6/aa-189_10.pdf,employee_win,employer_win,yes,yes
2010,AA 479/10,https://determinations.era.govt.nz/assets/elawpdf/2010/a7e99dda01/aa-479_10.pdf,employee_win,employee_win,yes,no
2010,AA 213/10,https://determinations.era.govt.nz/assets/elawpdf/2010/a7f616c5c7/aa-213_10.pdf,employer_win,employee_win,yes,yes
2010,AA 114/10,https://determinations.era.govt.nz/assets/elawpdf/2010/a8af34f2c4/aa-114_10.pdf,employer_win,employer_win,yes,no
2010,AA 216/10,https://determinations.era.govt.nz/assets/elawpdf/2010/a8c1a25798/aa-216_10.pdf,employee_win,employee_win,yes,no
2010,AA 511/10,https://determinations.era.govt.nz/assets/elawpdf/2010/a8c8c376de/aa-511_10.pdf,employee_win,employee_win,yes,no
2010,AA 466/10,https://determinations.era.govt.nz/assets/elawpdf/2010/a9f7fdc22d/aa-466_10.pdf,employee_win,employee_win,yes,no
2010,WA 25/10,https://determinations.era.govt.nz/assets/elawpdf/2010/ac8bee7d66/wa-25_10.pdf,employee_win,employee_win,yes,no
2010,WA 181/10,https://determinations.era.govt.nz/assets/elawpdf/2010/ad196aa706/wa-181_10.pdf,employee_win,employee_win,yes,no
2010,AA 375/10,https://determinations.era.govt.nz/assets/elawpdf/2010/aed309ec68/aa-375_10.pdf,employer_win,employer_win,yes,no
2010,CA 53/10,https://determinations.era.govt.nz/assets/elawpdf/2010/aee0f8468c/ca-53_10.pdf,employer_win,employer_win,yes,no
2010,AA 4/10,https://determinations.era.govt.nz/assets/elawpdf/2010/af2a35f51c/aa-4_10.pdf,employee_win,employer_win,yes,yes
2010,AA 296/10,https://determinations.era.govt.nz/assets/elawpdf/2010/afe542f2f8/aa-296_10.pdf,employee_win,employee_win,yes,no
2010,CA 219/10,https://determinations.era.govt.nz/assets/elawpdf/2010/b1d53e352d/ca-219_10.pdf,employer_win,employer_win,yes,no
2010,AA 380/10,https://determinations.era.govt.nz/assets/elawpdf/2010/b1f5c6526e/aa-380_10.pdf,employee_win,employee_win,yes,no
2010,AA 75/10,https://determinations.era.govt.nz/assets/elawpdf/2010/b3117aef41/aa-75_10.pdf,employee_win,employee_win,yes,no
2010,AA 258/10,https://determinations.era.govt.nz/assets/elawpdf/2010/b348270d1d/aa-258_10.pdf,employer_win,employer_win,yes,no
2010,AA 80/10,https://determinations.era.govt.nz/assets/elawpdf/2010/b36a0d1195/aa-80_10.pdf,employee_win,employee_win,yes,no
2010,AA 313/10,https://determinations.era.govt.nz/assets/elawpdf/2010/b36bfd58b1/aa-313_10.pdf,employer_win,employer_win,yes,no
2010,AA 83/10,https://determinations.era.govt.nz/assets/elawpdf/2010/b3ee7125e3/aa-83_10.pdf,employer_win,employer_win,yes,no
2010,WA 84/10,https://determinations.era.govt.nz/assets/elawpdf/2010/b4eaf8d5a4/wa-84_10.pdf,employer_win,employer_win,yes,no
2010,AA 355/10,https://determinations.era.govt.nz/assets/elawpdf/2010/b67b5df3a3/aa-355_10.pdf,employer_win,employer_win,yes,no
2010,CA 164/10,https://determinations.era.govt.nz/assets/elawpdf/2010/b748e51162/ca-164_10.pdf,employee_win,employee_win,yes,no
2010,CA 49/10,https://determinations.era.govt.nz/assets/elawpdf/2010/b8ad25435e/ca-49_10.pdf,employee_win,employee_win,yes,no
2010,AA 188/10,https://determinations.era.govt.nz/assets/elawpdf/2010/b8b1bcabde/aa-188_10.pdf,employer_win,employer_win,yes,no
2010,AA 144/10,https://determinations.era.govt.nz/assets/elawpdf/2010/b8c54171a9/aa-144_10.pdf,employee_win,employee_win,yes,no
2010,CA 85/10,https://determinations.era.govt.nz/assets/elawpdf/2010/b95c9d68d1/ca-85_10.pdf,employee_win,employee_win,yes,no
2010,AA 166/10,https://determinations.era.govt.nz/assets/elawpdf/2010/b9b0766877/aa-166_10.pdf,employer_win,employer_win,yes,no
2010,CA 46/10,https://determinations.era.govt.nz/assets/elawpdf/2010/ba4f0d31b6/ca-46_10.pdf,employee_win,employee_win,yes,no
2010,AA 174/10,https://determinations.era.govt.nz/assets/elawpdf/2010/baa18ce8fd/aa-174_10.pdf,employee_win,employer_win,yes,yes
2010,CA 229/10,https://determinations.era.govt.nz/assets/elawpdf/2010/bb255a4948/ca-229_10.pdf,employee_win,employee_win,yes,no
2010,AA 505/10,https://determinations.era.govt.nz/assets/elawpdf/2010/bb40503d14/aa-505_10.pdf,employee_win,employee_win,yes,no
2010,AA 212/10,https://determinations.era.govt.nz/assets/elawpdf/2010/bbc1b1a12e/aa-212_10.pdf,employer_win,employer_win,yes,no
2010,AA 323/10,https://determinations.era.govt.nz/assets/elawpdf/2010/bbe72df26d/aa-323_10.pdf,employee_win,employee_win,yes,no
2010,CA 226/10,https://determinations.era.govt.nz/assets/elawpdf/2010/bd682b8d3a/ca-226_10.pdf,employee_win,employee_win,yes,no
2010,AA 202/10,https://determinations.era.govt.nz/assets/elawpdf/2010/bdecfd6e82/aa-202_10.pdf,employer_win,employer_win,yes,no
2010,AA 398/10,https://determinations.era.govt.nz/assets/elawpdf/2010/bf278156c8/aa-398_10.pdf,employee_win,employer_win,yes,yes
2010,CA 139/10,https://determinations.era.govt.nz/assets/elawpdf/2010/c112988104/ca-139_10.pdf,employee_win,employee_win,yes,no
2010,CA 127/10,https://determinations.era.govt.nz/assets/elawpdf/2010/c2396801e5/ca-127_10.pdf,employer_win,employer_win,yes,no
2010,AA 362/10,https://determinations.era.govt.nz/assets/elawpdf/2010/c4a687a246/aa-362_10.pdf,employee_win,employer_win,yes,yes
2010,CA 89/10,https://determinations.era.govt.nz/assets/elawpdf/2010/c6cb3a9bf0/ca-89_10.pdf,employer_win,employer_win,yes,no
2010,AA 512/10,https://determinations.era.govt.nz/assets/elawpdf/2010/c7406994cf/aa-512_10.pdf,employer_win,employee_win,yes,yes
2010,AA 333/10,https://determinations.era.govt.nz/assets/elawpdf/2010/c7671b41d2/aa-333_10.pdf,employer_win,employee_win,yes,yes
2010,AA 469/10,https://determinations.era.govt.nz/assets/elawpdf/2010/c7bcb3643b/aa-469_10.pdf,employer_win,employer_win,yes,no
2010,WA 101/10,https://determinations.era.govt.nz/assets/elawpdf/2010/c82768ea53/wa-101_10.pdf,employee_win,employee_win,yes,no
2010,AA 478/10,https://determinations.era.govt.nz/assets/elawpdf/2010/c8a69c8661/aa-478_10.pdf,employee_win,employee_win,yes,no
2010,AA 65/10,https://determinations.era.govt.nz/assets/elawpdf/2010/c9b0237e9e/aa-65_10.pdf,employer_win,employer_win,yes,no
2010,CA 181/10,https://determinations.era.govt.nz/assets/elawpdf/2010/c9c38a917f/ca-181_10.pdf,employee_win,employer_win,yes,yes
2010,CA 3/10,https://determinations.era.govt.nz/assets/elawpdf/2010/cacee47cb2/ca-3_10.pdf,employee_win,employee_win,yes,no
2010,AA 524/10,https://determinations.era.govt.nz/assets/elawpdf/2010/cae669e748/aa-524_10.pdf,employee_win,employer_win,yes,yes
2010,AA 268/10,https://determinations.era.govt.nz/assets/elawpdf/2010/cafe126a17/aa-268_10.pdf,employer_win,employer_win,yes,no
2010,AA 391/10,https://determinations.era.govt.nz/assets/elawpdf/2010/cc2b4b02ea/aa-391_10.pdf,employer_win,employer_win,yes,no
2010,CA 41/10,https://determinations.era.govt.nz/assets/elawpdf/2010/ce956dd77a/ca-41_10.pdf,employee_win,employer_win,yes,yes
2010,CA 155/10,https://determinations.era.govt.nz/assets/elawpdf/2010/cede5827c8/ca-155_10.pdf,employee_win,employer_win,yes,yes
2010,AA 297/10,https://determinations.era.govt.nz/assets/elawpdf/2010/d07b0cc65d/aa-297_10.pdf,employee_win,employee_win,yes,no
2010,AA 218/10,https://determinations.era.govt.nz/assets/elawpdf/2010/d2a03d0112/aa-218_10.pdf,employer_win,employer_win,yes,no
2010,AA 386/10,https://determinations.era.govt.nz/assets/elawpdf/2010/d3cde87b46/aa-386_10.pdf,employee_win,employee_win,yes,no
2010,AA 239/10,https://determinations.era.govt.nz/assets/elawpdf/2010/d4d19fd9db/aa-239_10.pdf,employee_win,employer_win,yes,yes
2010,AA 142/10,https://determinations.era.govt.nz/assets/elawpdf/2010/d7c456c758/aa-142_10.pdf,employee_win,employee_win,yes,no
2010,WA 96/10,https://determinations.era.govt.nz/assets/elawpdf/2010/db6b41a997/wa-96_10.pdf,employee_win,employee_win,yes,no
2010,AA 109/10,https://determinations.era.govt.nz/assets/elawpdf/2010/dbae9ce180/aa-109_10.pdf,employee_win,employee_win,yes,no
2010,WA 128/10,https://determinations.era.govt.nz/assets/elawpdf/2010/dd4162699f/wa-128_10.pdf,employer_win,employer_win,yes,no
2010,AA 483/10,https://determinations.era.govt.nz/assets/elawpdf/2010/dda7d864f6/aa-483_10.pdf,employer_win,employee_win,yes,yes
2010,AA 246/10,https://determinations.era.govt.nz/assets/elawpdf/2010/ddff496e00/aa-246_10.pdf,employer_win,employer_win,yes,no
2010,CA 126/10,https://determinations.era.govt.nz/assets/elawpdf/2010/de7a4614bf/ca-126_10.pdf,employer_win,employer_win,yes,no
2010,CA 225/10,https://determinations.era.govt.nz/assets/elawpdf/2010/ded367dadc/ca-225_10.pdf,employer_win,employer_win,yes,no
2010,WA 195/10,https://determinations.era.govt.nz/assets/elawpdf/2010/deea16358e/wa-195_10.pdf,employee_win,employer_win,yes,yes
2010,CA 239/10,https://determinations.era.govt.nz/assets/elawpdf/2010/df404358c1/ca-239_10.pdf,employee_win,employer_win,yes,yes
2010,CA 237/10,https://determinations.era.govt.nz/assets/elawpdf/2010/e1694931c2/ca-237_10.pdf,employer_win,employer_win,yes,no
2010,CA 125/10,https://determinations.era.govt.nz/assets/elawpdf/2010/e2795d7923/ca-125_10.pdf,employer_win,employer_win,yes,no
2010,CA 179/10,https://determinations.era.govt.nz/assets/elawpdf/2010/e2d051a4ae/ca-179_10.pdf,employee_win,employee_win,yes,no
2010,CA 28/10,https://determinations.era.govt.nz/assets/elawpdf/2010/e37921ad97/ca-28_10.pdf,employer_win,employer_win,yes,no
2010,AA 121/10,https://determinations.era.govt.nz/assets/elawpdf/2010/e41068eea7/aa-121_10.pdf,employer_win,employer_win,yes,no
2010,CA 22/10,https://determinations.era.govt.nz/assets/elawpdf/2010/e413507192/ca-22_10.pdf,employer_win,employer_win,yes,no
2010,WA 44/10,https://determinations.era.govt.nz/assets/elawpdf/2010/e46adca51a/wa-44_10.pdf,employee_win,employee_win,yes,no
2010,WA 10/10,https://determinations.era.govt.nz/assets/elawpdf/2010/e4eaad5998/wa-10_10.pdf,employee_win,employee_win,yes,no
2010,AA 6/10,https://determinations.era.govt.nz/assets/elawpdf/2010/e56b54a11f/aa-6_10.pdf,employee_win,employer_win,yes,yes
2010,CA 112/10,https://determinations.era.govt.nz/assets/elawpdf/2010/e5a9b63b12/ca-112_10.pdf,employer_win,employer_win,yes,no
2010,AA 69/10,https://determinations.era.govt.nz/assets/elawpdf/2010/e89f94f4a5/aa-69_10.pdf,employee_win,employee_win,yes,no
2010,WA 37/10,https://determinations.era.govt.nz/assets/elawpdf/2010/e9a35c6132/wa-37_10.pdf,employer_win,employee_win,yes,yes
2010,CA 210/10,https://determinations.era.govt.nz/assets/elawpdf/2010/e9e6f3f24f/ca-210_10.pdf,employee_win,employee_win,yes,no
2010,AA 11/10,https://determinations.era.govt.nz/assets/elawpdf/2010/ea6dc77cbd/aa-11_10.pdf,employee_win,employer_win,yes,yes
2010,AA 145/10,https://determinations.era.govt.nz/assets/elawpdf/2010/eab7526629/aa-145_10.pdf,employer_win,employee_win,yes,yes
2010,CA 64/10,https://determinations.era.govt.nz/assets/elawpdf/2010/eac11cc087/ca-64_10.pdf,employer_win,employer_win,yes,no
2010,WA 6/10,https://determinations.era.govt.nz/assets/elawpdf/2010/ed90d8181f/wa-6_10.pdf,employee_win,employee_win,yes,no
2010,WA 179/10,https://determinations.era.govt.nz/assets/elawpdf/2010/ede1c8821f/wa-179_10.pdf,employee_win,employee_win,yes,no
2010,AA 271/10,https://determinations.era.govt.nz/assets/elawpdf/2010/ee18b7230d/aa-271_10.pdf,employer_win,employee_win,yes,yes
2010,AA 223/10,https://determinations.era.govt.nz/assets/elawpdf/2010/ee21568c99/aa-223_10.pdf,employee_win,employee_win,yes,no
2010,AA 482/10,https://determinations.era.govt.nz/assets/elawpdf/2010/eec10190b6/aa-482_10.pdf,employer_win,employer_win,yes,no
2010,AA 410/10,https://determinations.era.govt.nz/assets/elawpdf/2010/ef1231f992/aa-410_10.pdf,employer_win,employee_win,yes,yes
2010,AA 54/10,https://determinations.era.govt.nz/assets/elawpdf/2010/ef75aa0343/aa-54_10.pdf,employer_win,employer_win,yes,no
2010,AA 39A/10,https://determinations.era.govt.nz/assets/elawpdf/2010/efac9abf5c/aa-39a_10.pdf,employee_win,employer_win,yes,yes
2010,CA 91/10,https://determinations.era.govt.nz/assets/elawpdf/2010/f2f03c21c0/ca-91_10.pdf,employee_win,employee_win,yes,no
2010,CA 116/10,https://determinations.era.govt.nz/assets/elawpdf/2010/f4556eabf6/ca-116_10.pdf,employer_win,employer_win,yes,no
2010,AA 12/10,https://determinations.era.govt.nz/assets/elawpdf/2010/f464ae706a/aa-12_10.pdf,employer_win,employee_win,yes,yes
2010,AA 244/10,https://determinations.era.govt.nz/assets/elawpdf/2010/f46c2e6979/aa-244_10.pdf,employer_win,employer_win,yes,no
2010,AA 228/10,https://determinations.era.govt.nz/assets/elawpdf/2010/f4c9bfcb36/aa-228_10.pdf,employee_win,employee_win,yes,no
2010,AA 339/10,https://determinations.era.govt.nz/assets/elawpdf/2010/f5327261ac/aa-339_10.pdf,employer_win,employee_win,yes,yes
2010,WA 169/10,https://determinations.era.govt.nz/assets/elawpdf/2010/f58a0f18fb/wa-169_10.pdf,employee_win,employee_win,yes,no
2010,AA 330/10,https://determinations.era.govt.nz/assets/elawpdf/2010/f6373ec07c/aa-330_10.pdf,employee_win,employee_win,yes,no
2010,AA 107/10,https://determinations.era.govt.nz/assets/elawpdf/2010/f6d22e3a15/aa-107_10.pdf,employee_win,employee_win,yes,no
2010,CA 119/10,https://determinations.era.govt.nz/assets/elawpdf/2010/f759d12ff3/ca-119_10.pdf,employer_win,employer_win,yes,no
2010,AA 411/10,https://determinations.era.govt.nz/assets/elawpdf/2010/f83c8d0226/aa-411_10.pdf,employee_win,employee_win,yes,no
2010,AA 40/10,https://determinations.era.govt.nz/assets/elawpdf/2010/f90b1dcbec/aa-40_10.pdf,employee_win,employee_win,yes,no
2010,WA 78/10,https://determinations.era.govt.nz/assets/elawpdf/2010/fa7563b7db/wa-78_10.pdf,employee_win,employee_win,yes,no
2010,CA 234/10,https://determinations.era.govt.nz/assets/elawpdf/2010/fa7bdcad6e/ca-234_10.pdf,employer_win,employee_win,yes,yes
2010,AA 57A/10,https://determinations.era.govt.nz/assets/elawpdf/2010/fac3fc52ae/aa-57a_10.pdf,employer_win,employer_win,yes,no
